Created,Method,UriStem,UriQuery,IP,User,URL
2021-03-05 07:30:01,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 07:30:10,GET,/,-,172.17.100.110,-,-
2021-03-05 07:30:10,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 07:30:15,GET,/,-,172.17.100.110,-,-
2021-03-05 07:30:25,GET,/,-,172.17.100.154,-,-
2021-03-05 07:30:25,GET,/,-,172.17.100.154,-,-
2021-03-05 07:30:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 07:30:44,GET,/,-,172.17.100.110,-,-
2021-03-05 07:30:45,POST,/Services/CustomerDefect/Respond,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:45,GET,/Services/CustomerDefect/Details/1556338,ReturnAction=Index,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect
2021-03-05 07:30:45,GET,/Content/Bootstrap/bootstrap-datetimepicker.css,v=8,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:45,GET,/Content/Bootstrap/bootstrap-responsive.css,v=8,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:45,GET,/Content/Bootstrap/bootstrap-select.css,v=8,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:45,GET,/Content/Bootstrap/bootstrap-spinedit.css,v=8,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:45,GET,/Content/Bootstrap/bootstrap.css,v=8,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:45,GET,/,-,172.17.100.110,-,-
2021-03-05 07:30:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 07:30:45,GET,/Content/Bootstrap/bootstrap2-toggle.css,v=8,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:45,GET,/Content/Site-Chrome.css,v=8,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:46,GET,/Content/Site-Discontinued.css,v=8,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:46,GET,/Content/Site-IE.css,v=8,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:46,GET,/Content/Site-Noscript.css,v=8,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:46,GET,/Content/Site-Print.css,v=8,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:46,GET,/Content/Site-Size-Large.css,v=8,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:46,GET,/Content/Site-Size-Max.css,v=8,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:46,GET,/Content/Site-Size-Medium.css,v=8,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:46,GET,/Content/Site-Size-Small.css,v=8,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:46,GET,/Content/Site-Size-Tiny.css,v=8,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:47,GET,/Content/Site.css,v=8,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:47,GET,/Content/chosen/chosen.css,v=8,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:47,GET,/Scripts/Jquery/jquery-1.11.0.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:47,GET,/Scripts/Jquery/jquery-blockUI.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:47,GET,/Scripts/JqueryUI/jquery-ui.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:48,GET,/Scripts/Modernizr/modernizr-2.5.3.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:48,GET,/Scripts/JQueryUnobtrusive/jquery.unobtrusive-ajax.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:48,GET,/Scripts/Store/store.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:48,GET,/Scripts/Bowser/Bowser.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:48,GET,/Scripts/Html5/html5shiv.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:48,GET,/Scripts/Html5/MaxLength.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:48,GET,/Scripts/Html5/placeholder.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:48,GET,/Scripts/Chart/Chart.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:48,GET,/Scripts/Chosen/chosen.jquery.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:49,GET,/Scripts/Bootstrap/bootstrap-datetimepicker.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:49,GET,/Scripts/Bootstrap/bootstrap-fileinput.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:49,GET,/Scripts/Bootstrap/bootstrap-select.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:49,GET,/Scripts/Bootstrap/bootstrap-spinedit.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:49,GET,/Scripts/Bootstrap/bootstrap.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:49,GET,/Scripts/Bootstrap/bootstrap2-toggle.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:50,GET,/Scripts/Bootstrap/bootstrapValidator.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:50,GET,/Scripts/Bootstrap/jquery.bootstrap-growl.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:50,GET,/Scripts/Bootstrap/respond.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:50,GET,/Scripts/Bootstrap/locales/bootstrap-datetimepicker.en-GB.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:50,GET,/Scripts/Bootstrap/locales/bootstrap-datetimepicker.en-TT.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:50,GET,/Scripts/Bootstrap/locales/bootstrap-datetimepicker.en-US.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:50,GET,/Scripts/Bootstrap/locales/bootstrap-datetimepicker.it-IT.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:50,GET,/Scripts/Bootstrap/locales/bootstrap-datetimepicker.zh-CN.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:50,GET,/Scripts/Common/ConfirmationDialog.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:50,GET,/Scripts/Common/core.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:50,GET,/Scripts/Common/debug.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:50,GET,/Scripts/Common/FeatureTour.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:50,GET,/Scripts/Common/ImageViewer.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:51,GET,/Scripts/Common/json2.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:51,GET,/Scripts/Common/lookup.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:51,GET,/Scripts/Common/pinnedModal.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:51,GET,/Scripts/Common/resultpicker.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:51,GET,/Scripts/Common/ui.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:51,GET,/Scripts/ModernBrowsers/clipboard.js,v=1,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:51,GET,/Content/Images/SynergyTrak/STERIS_White.png,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:51,GET,/Scripts/Common/FeatureTour.js,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:51,GET,/Content/images/right-arrow-26.png,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:51,GET,/Content/images/new-26.png,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:51,GET,/Content/images/synergytrak/STLogo_white.png,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:51,GET,/Content/images/view-26.png,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:51,GET,/Content/images/search-26.png,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:51,GET,/Scripts/Dropzone/dropzone.css,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:51,GET,/Content/images/right-white-16.png,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:51,GET,/Content/images/help-light-26.png,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:51,GET,/Content/images/avatar-48.png,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:51,GET,/Content/images/epod-26.png,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:52,GET,/Content/images/reports-26.png,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:52,GET,/Content/images/feedback-26.png,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:52,GET,/Content/images/barcode-26.png,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:52,GET,/Scripts/Dropzone/dropzone.js,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:52,GET,/Content/images/navmenu-26.png,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:52,GET,/content/images/Icons/cloud-upload.png,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:52,GET,/Gallery/ImageGallerySecure,token=NjM3NTEzOTAyNDU1MzU5NzQ3-NRP5r2AELA4a_BR_4Ln6cEAVbZE=&identifier=1556338&associatedFileType=CustomerDefect&_=1614929448060,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:52,GET,/Content/images/print-26.png,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:52,GET,/Content/images/dialog-close.png,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:52,GET,/Content/images/synergytrak-loader-64.gif,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:52,GET,/Content/images/delete-dark-16.png,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:52,GET,/Content/images/more-light-26.png,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:52,GET,/Gallery/DocumentGallerySecure,token=NjM3NTEzOTAyNDU1MzU5NzQ3-NRP5r2AELA4a_BR_4Ln6cEAVbZE=&identifier=1556338&associatedFileType=CustomerDefect&_=1614929448061,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1556338?ReturnAction=Index
2021-03-05 07:30:55,GET,/Services/CustomerDefect,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/Defect/Details/502579
2021-03-05 07:30:58,GET,/Services/CustomerDefect/Details/1555003,ReturnAction=Index,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect
2021-03-05 07:30:58,GET,/Gallery/DocumentGallerySecure,token=NjM3NTEzOTAyNTg3Mzk0NTY0-vfrEfO0USj123mbILCMcO46TMPE=&identifier=1555003&associatedFileType=CustomerDefect&_=1614929459068,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1555003?ReturnAction=Index
2021-03-05 07:30:59,GET,/Gallery/ImageGallerySecure,token=NjM3NTEzOTAyNTg3Mzk0NTY0-vfrEfO0USj123mbILCMcO46TMPE=&identifier=1555003&associatedFileType=CustomerDefect&_=1614929459067,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1555003?ReturnAction=Index
2021-03-05 07:31:00,GET,/,-,172.17.0.197,-,-
2021-03-05 07:31:00,GET,/,-,172.17.0.197,-,-
2021-03-05 07:31:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 07:31:04,GET,/Account/Poke,token=1614929463623,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135752
2021-03-05 07:31:07,GET,/Services/CustomerDefect,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/Defect/Details/502579
2021-03-05 07:31:09,GET,/Services/CustomerDefect/Details/1554846,ReturnAction=Index,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect
2021-03-05 07:31:11,GET,/Gallery/ImageGallerySecure,token=NjM3NTEzOTAyNzAxNjE2NDI4-Fm0Cp6vPcld55HflXJU5neq1guY=&identifier=1554846&associatedFileType=CustomerDefect&_=1614929470484,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1554846?ReturnAction=Index
2021-03-05 07:31:11,GET,/Content/images/image-loading.png,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1554846?ReturnAction=Index
2021-03-05 07:31:11,GET,/Content/images/image-loading-thumbnail.png,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1554846?ReturnAction=Index
2021-03-05 07:31:11,GET,/,-,172.17.100.110,-,-
2021-03-05 07:31:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 07:31:11,GET,/Gallery/PhotoSecure,token=NjM3NTEzOTAyNzE3NzEwOTMz-HA4VpFrxmc8xhV-6fDp6onPDV9w%3D&identifier=1554846&typeOfItem=CustomerDefect&imageName=20210303_082110_001.png&imageSizeType=Small,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1554846?ReturnAction=Index
2021-03-05 07:31:12,GET,/Gallery/PhotoSecure,token=NjM3NTEzOTAyNzE3NzEwOTMz-NHYfg_h7Vj2mTo_bK3SH9AF8lp4%3D&identifier=1554846&typeOfItem=CustomerDefect&imageName=20210303_082110_001.png&imageSizeType=Medium,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1554846?ReturnAction=Index
2021-03-05 07:31:12,GET,/Gallery/DocumentGallerySecure,token=NjM3NTEzOTAyNzAxNjE2NDI4-Fm0Cp6vPcld55HflXJU5neq1guY=&identifier=1554846&associatedFileType=CustomerDefect&_=1614929470485,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1554846?ReturnAction=Index
2021-03-05 07:31:25,GET,/,-,172.17.100.154,-,-
2021-03-05 07:31:25,GET,/,-,172.17.100.154,-,-
2021-03-05 07:31:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 07:31:38,GET,/Services/CustomerDefect,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/Defect/Details/502579
2021-03-05 07:31:42,GET,/Services/CustomerDefect/Details/1554306,ReturnAction=Index,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect
2021-03-05 07:31:42,GET,/Gallery/ImageGallerySecure,token=NjM3NTEzOTAzMDIxNzgxNDY3-b-p_H2cC1RKi_e9KXyQEPZajZo4=&identifier=1554306&associatedFileType=CustomerDefect&_=1614929502515,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1554306?ReturnAction=Index
2021-03-05 07:31:42,GET,/Gallery/DocumentGallerySecure,token=NjM3NTEzOTAzMDIxNzgxNDY3-b-p_H2cC1RKi_e9KXyQEPZajZo4=&identifier=1554306&associatedFileType=CustomerDefect&_=1614929502516,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1554306?ReturnAction=Index
2021-03-05 07:31:44,GET,/Services/CustomerDefect,-,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/Defect/Details/502579
2021-03-05 07:31:44,GET,/,-,172.17.100.110,-,-
2021-03-05 07:31:44,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 07:31:48,GET,/Services/CustomerDefect/Details/1550932,ReturnAction=Index,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect
2021-03-05 07:31:48,GET,/Gallery/ImageGallerySecure,token=NjM3NTEzOTAzMDgzNjU4Mjgx-7YvSw2QvBwkTPVoLsjaIrzPZarY=&identifier=1550932&associatedFileType=CustomerDefect&_=1614929508715,172.17.100.110,peter.goodyear,https://portal-uk.synergytrak.com/Services/CustomerDefect/Details/1550932?ReturnAction=Index
